"AMR.genotypes","SNP_cluster_group","USregion","season","collection.yr","min_SNP","Isolation_Group"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","autumn","2015",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","autumn","2015",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","autumn","2015",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","other","spring","2016",6,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2016",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2015",1,"Meat"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","autumn","2014",0,"Aquatic_Animal"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2016",13,"Poultry"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2016",16,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","summer","2015",13,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","south","summer","2016",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","summer","2016",7,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","summer","2016",22,"Meat"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","summer","2016",1,"Meat"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","summer","2016",1,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","summer","2016",1,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","summer","2016",2,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","summer","2016",1,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","summer","2016",1,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","summer","2016",2,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","summer","2016",1,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2016",5,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","summer","2016",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2016",10,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","summer","2016",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2016",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2016",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","winter","2011",10,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","autumn","2011",6,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2016",8,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2016",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2016",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2016",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2016",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2016",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2016",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","south","summer","2016",3,"Meat"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","south","summer","2016",3,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2016",12,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2016",12,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","summer","2016",5,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","other","summer","2016",33,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","winter","2014",1,"Meat"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","other","summer","2016",15,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2016",19,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2016",19,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","summer","2016",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","summer","2016",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","other","summer","2016",13,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","winter","2014",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2015",0,"Meat"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","autumn","2016",10,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","autumn","2016",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","autumn","2016",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","autumn","2016",9,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","autumn","2016",9,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","south","autumn","2016",6,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","south","autumn","2016",6,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","south","autumn","2016",5,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","south","autumn","2016",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","autumn","2016",1,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","south","autumn","2016",1,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","autumn","2016",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","south","autumn","2016",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","south","autumn","2016",18,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","south","autumn","2016",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","south","autumn","2016",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","autumn","2016",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","winter","2016",10,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","winter","2016",28,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","winter","2016",9,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","autumn","2016",0,"Meat"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","autumn","2016",0,"Meat"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","winter","2016",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","winter","2016",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2013",1,"Aquatic_Animal"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","other","autumn","2016",4,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","other","autumn","2016",0,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","winter","2016",0,"Meat"
"fosX=COMPLETE,lin=COMPLETE,lin=PARTIAL","PDS000000366.504","midwest","winter","2016",0,"Meat"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","winter","2016",1,"Meat"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","winter","2017",6,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","winter","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","winter","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","south","winter","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","other","winter","2017",0,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","winter","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","winter","2017",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","winter","2017",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","winter","2017",20,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","winter","2017",9,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","winter","2013",17,"Aquatic_Animal"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","autumn","2010",6,"Vegetables"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","winter","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","south","spring","2017",14,"Meat"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","spring","2017",20,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",13,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",5,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",6,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",5,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",5,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","spring","2017",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","spring","2017",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","spring","2017",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",5,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","spring","2017",19,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","spring","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","spring","2017",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","spring","2017",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","spring","2017",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","spring","2017",6,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","spring","2017",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","spring","2017",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","spring","2017",6,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","spring","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","spring","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","spring","2017",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","spring","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","spring","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","spring","2017",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",5,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","autumn","2011",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","autumn","2011",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","autumn","2011",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2011",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","spring","2017",1,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","summer","2012",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","summer","2012",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","spring","2017",16,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","spring","2017",16,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",5,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","south","spring","2017",7,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","south","spring","2017",14,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","spring","2017",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","spring","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",5,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",6,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",5,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",7,"Environment"
"fosX=COMPLETE,lin=COMPLETE,lin=PARTIAL","PDS000000366.504","northeast","spring","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",22,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","spring","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","other","spring","2017",29,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","summer","2013",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2017",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2017",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","summer","2011",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","summer","2011",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","summer","2011",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2017",1,"Meat"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","summer","2017",16,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","summer","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","summer","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","other","summer","2017",5,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","summer","2017",19,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","summer","2017",14,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","northeast","autumn","2017",8,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","autumn","2017",1,"Meat"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","midwest","autumn","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000000366.504","west","autumn","2011",4,"Environment"
