"Isolation_Group","Min.diff.new","collection.mon","collection.yr","AMR.genotypes","state","USregion","season","SNP.cluster.group","cc","weights"
"Environment",4,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",1,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",0,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",4,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",4,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",3,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",3,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",1,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",1,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",2,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",0,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",1,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",6,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",6,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",0,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",1,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",1,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",1,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",2,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",1,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",2,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",0,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",1,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Clinical/Human",1,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","PDS000000366.504",1,1.0000000000029
"Environment",1,2,2016,"fosX=COMPLETE,lin=COMPLETE","USA:MA","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",2,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",1,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",1,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",2,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",10,2,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","PDS000000366.504",1,1.0000000000029
"Environment",6,2,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","winter","PDS000000366.504",1,1.0000000000029
"Environment",1,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","PDS000000366.504",1,1.0000000000029
"Environment",1,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","PDS000000366.504",1,1.0000000000029
"Environment",8,4,2015,"fosX=COMPLETE,lin=COMPLETE","USA:IL","midwest","spring","PDS000000366.504",1,1.0000000000029
"Environment",8,4,2015,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","spring","PDS000000366.504",1,1.0000000000029
"Environment",0,5,2015,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","spring","PDS000000366.504",1,1.0000000000029
"Environment",0,5,2015,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","spring","PDS000000366.504",1,1.0000000000029
"Environment",8,5,2015,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","spring","PDS000000366.504",1,1.0000000000029
"Environment",17,9,2010,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","autumn","PDS000000366.504",1,1.0000000000029
"Environment",24,4,2016,"fosX=COMPLETE,lin=COMPLETE","USA:OK","south","spring","PDS000000366.504",1,1.0000000000029
"Environment",24,4,2016,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","spring","PDS000000366.504",1,1.0000000000029
"Plants",20,3,2016,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","spring","PDS000000366.504",1,1.0000000000029
"Environment",13,8,2015,"fosX=COMPLETE,lin=COMPLETE","USA:OR","west","summer","PDS000000366.504",1,1.0000000000029
"Environment",0,5,2016,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",5,4,2016,"fosX=COMPLETE,lin=COMPLETE","USA:MA","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",2,4,2016,"fosX=COMPLETE,lin=COMPLETE","USA:MA","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",7,4,2016,"fosX=COMPLETE,lin=COMPLETE","USA:MA","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",2,4,2016,"fosX=COMPLETE,lin=COMPLETE","USA:MA","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",2,4,2016,"fosX=COMPLETE,lin=COMPLETE","USA:MA","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",0,10,2015,"fosX=COMPLETE,lin=COMPLETE","USA:IL","midwest","autumn","PDS000000366.504",1,1.0000000000029
"Environment",0,10,2015,"fosX=COMPLETE,lin=COMPLETE","USA:IL","midwest","autumn","PDS000000366.504",1,1.0000000000029
"Environment",0,10,2015,"fosX=COMPLETE,lin=COMPLETE","USA:IL","midwest","autumn","PDS000000366.504",1,1.0000000000029
"Environment",0,10,2015,"fosX=COMPLETE,lin=COMPLETE","USA:IL","midwest","autumn","PDS000000366.504",1,1.0000000000029
"Environment",1,10,2015,"fosX=COMPLETE,lin=COMPLETE","USA:IL","midwest","autumn","PDS000000366.504",1,1.0000000000029
"Environment",0,10,2015,"fosX=COMPLETE,lin=COMPLETE","USA:IL","midwest","autumn","PDS000000366.504",1,1.0000000000029
"Environment",0,10,2015,"fosX=COMPLETE,lin=COMPLETE","USA:IL","midwest","autumn","PDS000000366.504",1,1.0000000000029
"Environment",3,10,2015,"fosX=COMPLETE,lin=COMPLETE","USA:RI","northeast","autumn","PDS000000366.504",1,1.0000000000029
"Environment",3,10,2015,"fosX=COMPLETE,lin=COMPLETE","USA:RI","northeast","autumn","PDS000000366.504",1,1.0000000000029
"Clinical/Human",6,4,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","spring","PDS000000366.504",1,1.0000000000029
"Environment",2,4,2016,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","spring","PDS000000366.504",1,1.0000000000029
"Land_Animal",1,7,2015,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","summer","PDS000000366.504",1,1.0000000000029
"Aquatic_Animal",0,9,2014,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","autumn","PDS000000366.504",1,1.0000000000029
"Land_Animal",13,5,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",16,5,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",13,8,2015,"fosX=COMPLETE,lin=COMPLETE","USA:OR","west","summer","PDS000000366.504",1,1.0000000000029
"Environment",1,6,2016,"fosX=COMPLETE,lin=COMPLETE","USA:TX","south","summer","PDS000000366.504",1,1.0000000000029
"Environment",7,6,2016,"fosX=COMPLETE,lin=COMPLETE","USA:OR","west","summer","PDS000000366.504",1,1.0000000000029
"Land_Animal",22,6,2016,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","summer","PDS000000366.504",1,1.0000000000029
"Land_Animal",1,7,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","PDS000000366.504",1,1.0000000000029
"Environment",10,7,2016,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","PDS000000366.504",1,1.0000000000029
"Environment",3,6,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","summer","PDS000000366.504",1,1.0000000000029
"Environment",4,6,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","summer","PDS000000366.504",1,1.0000000000029
"Land_Animal",10,12,2011,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","winter","PDS000000366.504",1,1.0000000000029
"Environment",6,10,2011,"fosX=COMPLETE,lin=COMPLETE","USA:ME","northeast","autumn","PDS000000366.504",1,1.0000000000029
"Environment",8,6,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","summer","PDS000000366.504",1,1.0000000000029
"Environment",0,6,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","summer","PDS000000366.504",1,1.0000000000029
"Environment",0,6,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","summer","PDS000000366.504",1,1.0000000000029
"Environment",1,6,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","summer","PDS000000366.504",1,1.0000000000029
"Environment",0,6,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","summer","PDS000000366.504",1,1.0000000000029
"Environment",0,6,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","summer","PDS000000366.504",1,1.0000000000029
"Environment",0,6,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","summer","PDS000000366.504",1,1.0000000000029
"Land_Animal",3,8,2016,"fosX=COMPLETE,lin=COMPLETE","USA:AL","south","summer","PDS000000366.504",1,1.0000000000029
"Environment",12,7,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","summer","PDS000000366.504",1,1.0000000000029
"Environment",12,7,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","summer","PDS000000366.504",1,1.0000000000029
"Environment",5,7,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","PDS000000366.504",1,1.0000000000029
"Clinical/Human",33,8,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","PDS000000366.504",1,1.0000000000029
"Land_Animal",1,2,2014,"fosX=COMPLETE,lin=COMPLETE","USA:IA","midwest","winter","PDS000000366.504",1,1.0000000000029
"Clinical/Human",15,8,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","PDS000000366.504",1,1.0000000000029
"Environment",19,8,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","summer","PDS000000366.504",1,1.0000000000029
"Environment",19,8,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","summer","PDS000000366.504",1,1.0000000000029
"Environment",0,8,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","PDS000000366.504",1,1.0000000000029
"Environment",0,8,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","PDS000000366.504",1,1.0000000000029
"Clinical/Human",13,8,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","PDS000000366.504",1,1.0000000000029
"Environment",0,2,2014,"fosX=COMPLETE,lin=COMPLETE","USA:IA","midwest","winter","PDS000000366.504",1,1.0000000000029
"Environment",10,10,2016,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","autumn","PDS000000366.504",1,1.0000000000029
"Environment",3,10,2016,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","autumn","PDS000000366.504",1,1.0000000000029
"Environment",3,10,2016,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","autumn","PDS000000366.504",1,1.0000000000029
"Environment",9,10,2016,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","autumn","PDS000000366.504",1,1.0000000000029
"Environment",9,10,2016,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","autumn","PDS000000366.504",1,1.0000000000029
"Environment",6,10,2016,"fosX=COMPLETE,lin=COMPLETE","USA:GA","south","autumn","PDS000000366.504",1,1.0000000000029
"Environment",6,10,2016,"fosX=COMPLETE,lin=COMPLETE","USA:VA","south","autumn","PDS000000366.504",1,1.0000000000029
"Environment",5,10,2016,"fosX=COMPLETE,lin=COMPLETE","USA:VA","south","autumn","PDS000000366.504",1,1.0000000000029
"Environment",2,11,2016,"fosX=COMPLETE,lin=COMPLETE","USA:VA","south","autumn","PDS000000366.504",1,1.0000000000029
"Environment",1,11,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","PDS000000366.504",1,1.0000000000029
"Environment",0,11,2016,"fosX=COMPLETE,lin=COMPLETE","USA:VA","south","autumn","PDS000000366.504",1,1.0000000000029
"Environment",18,11,2016,"fosX=COMPLETE,lin=COMPLETE","USA:VA","south","autumn","PDS000000366.504",1,1.0000000000029
"Environment",0,11,2016,"fosX=COMPLETE,lin=COMPLETE","USA:VA","south","autumn","PDS000000366.504",1,1.0000000000029
"Environment",3,11,2016,"fosX=COMPLETE,lin=COMPLETE","USA:VA","south","autumn","PDS000000366.504",1,1.0000000000029
"Environment",4,10,2016,"fosX=COMPLETE,lin=COMPLETE","USA:IN","midwest","autumn","PDS000000366.504",1,1.0000000000029
"Environment",10,12,2016,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","winter","PDS000000366.504",1,1.0000000000029
"Environment",9,12,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000000366.504",1,1.0000000000029
"Land_Animal",0,11,2016,"fosX=COMPLETE,lin=COMPLETE","USA:RI","northeast","autumn","PDS000000366.504",1,1.0000000000029
"Land_Animal",0,11,2016,"fosX=COMPLETE,lin=COMPLETE","USA:RI","northeast","autumn","PDS000000366.504",1,1.0000000000029
"Environment",2,12,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000000366.504",1,1.0000000000029
"Environment",2,12,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000000366.504",1,1.0000000000029
"Aquatic_Animal",1,7,2013,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","summer","PDS000000366.504",1,1.0000000000029
"Clinical/Human",4,11,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","PDS000000366.504",1,1.0000000000029
"Clinical/Human",0,11,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","PDS000000366.504",1,1.0000000000029
"Land_Animal",0,12,2016,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","winter","PDS000000366.504",1,1.0000000000029
"Land_Animal",0,12,2016,"fosX=COMPLETE,lin=COMPLETE,lin=PARTIAL","USA:WI","midwest","winter","PDS000000366.504",1,1.0000000000029
"Land_Animal",1,12,2016,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","winter","PDS000000366.504",1,1.0000000000029
"Environment",6,2,2017,"fosX=COMPLETE,lin=COMPLETE","USA:IA","midwest","winter","PDS000000366.504",1,1.0000000000029
"Environment",1,1,2017,"fosX=COMPLETE,lin=COMPLETE","USA:MN","midwest","winter","PDS000000366.504",1,1.0000000000029
"Environment",1,1,2017,"fosX=COMPLETE,lin=COMPLETE","USA:MN","midwest","winter","PDS000000366.504",1,1.0000000000029
"Environment",1,1,2017,"fosX=COMPLETE,lin=COMPLETE","USA:GA","south","winter","PDS000000366.504",1,1.0000000000029
"Clinical/Human",0,2,2017,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","PDS000000366.504",1,1.0000000000029
"Environment",1,2,2017,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000000366.504",1,1.0000000000029
"Environment",2,2,2017,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000000366.504",1,1.0000000000029
"Environment",2,2,2017,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000000366.504",1,1.0000000000029
"Environment",9,2,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","winter","PDS000000366.504",1,1.0000000000029
"Aquatic_Animal",17,1,2013,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","winter","PDS000000366.504",1,1.0000000000029
"Plants",6,9,2010,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","autumn","PDS000000366.504",1,1.0000000000029
"Environment",0,2,2017,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","winter","PDS000000366.504",1,1.0000000000029
"Environment",20,4,2017,"fosX=COMPLETE,lin=COMPLETE","USA:MN","midwest","spring","PDS000000366.504",1,1.0000000000029
"Environment",1,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",2,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",4,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",4,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",13,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",3,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",1,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",1,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",0,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",1,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",0,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",1,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",0,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",5,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",2,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",1,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",0,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",2,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",3,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",1,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",6,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",0,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",5,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",0,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",0,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",2,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",1,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",5,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",4,4,2017,"fosX=COMPLETE,lin=COMPLETE","USA:UT","west","spring","PDS000000366.504",1,1.0000000000029
"Environment",4,4,2017,"fosX=COMPLETE,lin=COMPLETE","USA:UT","west","spring","PDS000000366.504",1,1.0000000000029
"Environment",4,4,2017,"fosX=COMPLETE,lin=COMPLETE","USA:UT","west","spring","PDS000000366.504",1,1.0000000000029
"Environment",0,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",5,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","PDS000000366.504",1,1.0000000000029
"Environment",19,4,2017,"fosX=COMPLETE,lin=COMPLETE","USA:UT","west","spring","PDS000000366.504",1,1.0000000000029
"Environment",1,4,2017,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","spring","PDS000000366.504",1,1.0000000000029
"Environment",3,4,2017,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","spring","PDS000000366.504",1,1.0000000000029
"Environment",2,4,2017,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","spring","PDS000000366.504",1,1.0000000000029
"Environment",4,4,2017,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","spring","PDS000000366.504",1,1.0000000000029
"Environment",6,4,2017,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","spring","PDS000000366.504",1,1.0000000000029
"Environment",2,4,2017,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","spring","PDS000000366.504",1,1.0000000000029
